,ID,country,age_group,total_female,total_male,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_Arba_minch,night_Gamo_Gofa,first_trip_tz,total_cost,peak_period,is_african,total_persons,total_nights_spent,arrangement_Package Tour,travel_with_Children,travel_with_Friends/Relatives,travel_with_None,travel_with_Spouse,travel_with_Spouse and Children,purpose_Leisure and Holidays,purpose_Meetings and Conference,purpose_Other,purpose_Scientific and Academic,purpose_Visiting Friends and Relatives,purpose_Volunteering,main_activity_Bird watching,main_activity_Conference tourism,main_activity_Cultural tourism,main_activity_Diving and Sport Fishing,main_activity_Hunting tourism,main_activity_Mountain climbing,main_activity_Wildlife tourism,main_activity_business,"info_source_Friends, relatives","info_source_Newspaper, magazines,brochures","info_source_Radio, TV, Web",info_source_Trade fair,"info_source_Travel, agent, tour operator",info_source_inflight magazines,info_source_others,most_impressing_Excellent Experience,most_impressing_Friendly People,most_impressing_Good service,most_impressing_No comments,most_impressing_None,most_impressing_Satisfies and Hope Come Back,"most_impressing_Wonderful Country, Landscape, Nature",payment_mode_Credit Card,payment_mode_Other,payment_mode_Travellers Cheque
1620,2988,3,3,1.0,1.0,0,1,1,1,1,1,0,6.0,0.0,1,3812250.0,1,0,2.0,6.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1621,299,41,2,0.0,1.0,0,0,0,0,0,0,0,30.0,2.0,1,1491750.0,1,0,1.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1622,2990,108,2,1.0,1.0,0,0,0,0,0,0,0,12.0,0.0,0,900000.0,0,1,2.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1623,2991,13,2,0.0,2.0,0,0,0,0,0,0,0,3.0,0.0,0,564000.0,0,1,2.0,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1624,2992,108,0,1.0,0.0,0,0,0,0,0,0,0,1.0,0.0,1,63506.0,0,1,1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1625,2993,13,2,0.0,1.0,0,0,0,0,0,0,0,3.0,0.0,0,215000.0,0,1,1.0,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1626,2994,111,2,1.0,1.0,0,1,1,1,1,1,0,7.0,0.0,1,3978000.0,1,0,2.0,7.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1627,2996,46,0,1.0,0.0,0,0,0,0,0,0,0,36.0,0.0,1,765000.0,1,0,1.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1628,2997,108,2,0.0,1.0,0,0,0,0,0,0,0,6.0,0.0,0,300000.0,0,1,1.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1629,2998,117,3,0.0,2.0,0,0,0,0,0,0,0,2.0,0.0,1,497250.0,0,1,2.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1630,2999,87,2,1.0,0.0,0,0,0,0,0,0,0,2.0,0.0,0,564000.0,0,1,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1631,30,14,0,0.0,1.0,0,0,0,0,0,0,0,49.0,0.0,0,331500.0,0,0,1.0,49.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1632,3000,116,2,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,1,131000.0,0,1,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1633,3001,17,3,1.0,0.0,0,0,0,0,0,0,0,14.0,0.0,1,94440.0,0,0,1.0,14.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1634,3002,63,2,1.0,0.0,0,1,1,1,1,1,0,6.0,0.0,1,3149250.0,1,0,1.0,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,3003,108,2,0.0,1.0,0,0,0,0,0,0,0,5.0,0.0,0,220000.0,0,1,1.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1636,3004,95,0,1.0,1.0,1,1,1,1,0,0,1,0.0,7.0,1,722517.0,1,1,2.0,7.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1637,3005,112,4,1.0,1.0,0,0,0,0,0,0,0,7.0,2.0,1,17238000.0,0,0,2.0,9.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1638,3006,87,0,0.0,1.0,0,0,0,0,0,0,0,13.0,0.0,1,275000.0,0,1,1.0,13.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,3007,112,2,1.0,0.0,1,1,1,1,0,0,0,1.0,5.0,1,3149250.0,1,0,1.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,3008,63,2,0.0,1.0,0,1,1,1,1,1,0,7.0,0.0,1,4009492.5,1,0,1.0,7.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1641,3009,108,2,0.0,1.0,0,0,0,0,0,0,0,29.0,0.0,0,200000.0,0,1,1.0,29.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1642,301,78,0,1.0,1.0,0,0,0,0,0,0,0,30.0,0.0,0,500000.0,1,0,2.0,30.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,3010,95,2,1.0,1.0,1,1,1,1,0,0,0,0.0,3.0,1,4195260.0,1,1,2.0,3.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1644,3011,63,2,0.0,1.0,1,1,1,1,0,0,0,9.0,0.0,1,8164845.0,1,0,1.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1645,3012,50,2,0.0,1.0,0,0,0,0,0,0,0,23.0,7.0,1,5055375.0,1,0,1.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,3013,51,2,0.0,1.0,0,0,0,0,0,0,0,14.0,0.0,0,170000.0,0,1,1.0,14.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1647,3014,73,3,2.0,3.0,1,1,1,1,1,1,1,10.0,5.0,1,37443945.0,1,0,5.0,15.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1648,3015,33,4,1.0,2.0,1,1,1,1,1,1,1,6.0,4.0,1,907732.0,1,0,3.0,10.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1649,3016,95,2,1.0,1.0,1,1,1,1,0,1,1,0.0,4.0,1,31686427.5,1,1,2.0,4.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1650,3017,51,3,0.0,1.0,1,1,1,1,0,1,1,0.0,3.0,0,2353650.0,1,1,1.0,3.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,3018,95,2,1.0,1.0,1,1,1,1,1,1,0,0.0,7.0,1,6630000.0,1,1,2.0,7.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1652,3019,95,3,1.0,1.0,0,0,0,0,0,0,0,4.0,10.0,1,3469147.5,0,1,2.0,14.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1653,302,111,3,1.0,0.0,0,0,0,0,0,0,0,1.0,0.0,0,994500.0,0,0,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1654,3022,51,0,0.0,1.0,0,0,0,0,0,0,0,3.0,0.0,1,314925.0,0,1,1.0,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1655,3023,95,3,6.0,6.0,1,1,1,1,0,0,0,0.0,3.0,1,24862500.0,1,1,12.0,3.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1656,3024,47,2,0.0,3.0,0,0,0,0,0,0,0,2.0,0.0,0,663000.0,0,0,3.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1657,3026,35,3,1.0,0.0,0,1,1,1,1,1,0,10.0,3.0,0,9116250.0,1,0,1.0,13.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1658,3027,117,4,0.0,1.0,0,0,0,0,0,0,0,5.0,0.0,0,100000.0,0,1,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1659,3028,112,3,1.0,1.0,0,1,1,1,1,1,0,6.0,3.0,1,497250.0,1,0,2.0,9.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1660,303,112,4,1.0,2.0,1,1,1,1,1,1,1,10.0,2.0,1,25028250.0,1,0,3.0,12.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,3031,3,3,1.0,0.0,1,1,1,1,1,1,1,6.0,5.0,1,14413903.5,1,0,1.0,11.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1662,3032,35,3,1.0,0.0,1,1,1,1,1,1,0,10.0,4.0,1,6248775.0,1,0,1.0,14.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1663,3033,117,2,1.0,0.0,0,0,0,0,0,0,0,3.0,0.0,0,497250.0,0,1,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1664,3035,117,2,1.0,0.0,0,0,0,0,0,0,0,3.0,0.0,0,400000.0,0,1,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1665,3036,111,3,2.0,1.0,0,0,0,0,0,0,0,3.0,3.0,0,5469750.0,1,0,3.0,6.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1666,3037,96,2,1.0,1.0,1,1,0,1,1,1,1,3.0,4.0,1,2723196.0,1,0,2.0,7.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,3038,112,0,1.0,1.0,0,0,0,0,0,0,0,0.0,7.0,1,7110675.0,1,0,2.0,7.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,3039,47,2,1.0,1.0,1,1,1,0,1,0,0,0.0,14.0,0,11800516.0,1,0,2.0,14.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1669,304,41,2,0.0,1.0,0,0,0,0,0,0,0,4.0,1.0,1,331500.0,0,0,1.0,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1670,3040,117,0,0.0,0.0,0,0,0,0,0,0,0,2.0,0.0,0,500000.0,0,1,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1671,3041,112,0,1.0,1.0,0,0,0,0,0,0,0,0.0,5.0,1,2652000.0,1,0,2.0,5.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1672,3042,47,3,0.0,4.0,1,1,1,1,0,0,0,4.0,6.0,1,340399.5,1,0,4.0,10.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1673,3043,112,4,1.0,0.0,0,1,1,1,1,1,1,5.0,0.0,1,7856550.0,1,0,1.0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1674,3044,96,4,1.0,1.0,0,0,0,0,0,0,0,1.0,11.0,1,1276275.0,1,0,2.0,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1675,3046,117,2,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,0,663000.0,0,1,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1676,3047,47,2,1.0,1.0,1,1,1,1,1,0,1,4.0,6.0,1,16566109.0,1,0,2.0,10.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,3048,47,2,2.0,1.0,1,1,1,1,1,1,1,0.0,7.0,1,11346650.0,1,0,3.0,7.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1678,3049,117,2,0.0,1.0,0,0,0,0,0,0,0,1.0,0.0,0,663000.0,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1679,305,111,2,0.0,4.0,0,0,0,0,0,0,0,17.0,0.0,0,100000.0,0,0,4.0,17.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1680,3050,15,3,0.0,3.0,0,0,0,0,0,0,0,2.0,0.0,0,663000.0,0,0,3.0,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1681,3051,112,4,1.0,1.0,1,1,1,1,1,1,1,0.0,4.0,1,24282375.0,1,0,2.0,4.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1682,3052,116,2,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,0,270000.0,0,1,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1683,3053,50,4,1.0,1.0,1,1,1,1,1,1,1,3.0,0.0,1,2353650.0,1,0,2.0,3.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1684,3054,112,3,1.0,1.0,1,1,1,1,1,1,0,9.0,0.0,1,33813000.0,1,0,2.0,9.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1685,3055,3,3,1.0,0.0,0,1,1,1,0,1,0,6.0,0.0,1,12431250.0,1,0,1.0,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1686,3057,112,4,1.0,0.0,0,1,1,1,1,1,0,10.0,0.0,1,6132750.0,1,0,1.0,10.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,3059,108,3,2.0,1.0,0,0,0,0,0,0,0,6.0,0.0,0,230705.0,1,1,3.0,6.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1688,306,4,2,1.0,1.0,1,1,1,0,1,1,1,6.0,5.0,1,7942655.0,1,0,2.0,11.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1689,3060,47,3,1.0,1.0,1,1,1,1,0,1,0,0.0,14.0,1,15840727.5,1,0,2.0,14.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1690,3061,116,2,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,1,160000.0,0,1,1.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,3062,108,2,0.0,1.0,0,0,0,0,0,0,0,5.0,0.0,0,337000.0,0,1,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1692,3063,47,2,1.0,1.0,1,0,1,0,0,0,1,0.0,7.0,1,2723196.0,1,0,2.0,7.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1693,3064,98,0,0.0,1.0,0,0,0,0,0,0,0,1.0,0.0,1,165750.0,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1694,3066,117,2,0.0,1.0,0,0,0,0,0,0,0,1.0,0.0,1,100000.0,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1695,3067,20,2,1.0,0.0,0,0,0,0,0,0,0,4.0,0.0,1,100000.0,0,1,1.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1696,3068,47,2,1.0,1.0,0,1,1,1,1,1,0,7.0,6.0,1,17112030.0,1,0,2.0,13.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1697,3069,51,2,1.0,0.0,0,0,0,0,0,0,0,1.0,0.0,1,198900.0,0,1,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1698,307,35,2,3.0,0.0,0,0,0,0,0,0,0,9.0,12.0,0,29500000.0,1,0,3.0,21.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1699,3070,116,2,0.0,1.0,0,0,0,0,0,0,0,1.0,0.0,0,175000.0,0,1,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1700,3071,47,3,2.0,1.0,1,1,1,1,0,1,1,0.0,7.0,1,13578240.0,1,0,3.0,7.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1701,3072,116,3,0.0,1.0,0,0,0,0,0,0,0,1.0,0.0,0,90000.0,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1702,3073,3,2,0.0,1.0,0,1,1,1,1,1,0,4.0,0.0,1,3016650.0,1,0,1.0,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1703,3074,47,2,3.0,5.0,1,1,0,0,1,1,1,12.0,0.0,1,22376250.0,1,0,8.0,12.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1704,3075,117,2,1.0,0.0,0,0,0,0,0,0,0,2.0,0.0,0,1657500.0,0,1,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,3076,47,3,1.0,1.0,1,1,1,1,0,0,0,0.0,12.0,1,13842913.0,1,0,2.0,12.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1706,3077,63,2,1.0,0.0,0,1,1,1,1,1,0,7.0,0.0,1,5138250.0,1,0,1.0,7.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1707,3078,108,2,0.0,1.0,0,0,0,0,0,0,0,6.0,0.0,0,198900.0,0,1,1.0,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1708,3079,108,2,0.0,1.0,0,0,0,0,0,0,0,1.0,0.0,0,140000.0,0,1,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1709,3080,47,2,1.0,1.0,1,1,1,1,0,0,1,0.0,7.0,1,11800516.0,1,0,2.0,7.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1710,3081,108,2,0.0,1.0,0,0,0,0,0,0,0,14.0,0.0,0,270000.0,0,1,1.0,14.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1711,3082,117,3,0.0,2.0,0,0,0,0,0,0,0,2.0,0.0,1,538687.5,0,1,2.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1712,3084,47,2,1.0,1.0,1,1,1,1,1,0,1,0.0,7.0,1,8169588.0,1,0,2.0,7.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1713,3086,50,0,1.0,0.0,0,0,0,0,0,0,0,7.0,3.0,1,6376464.0,0,0,1.0,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1714,3087,51,3,0.0,1.0,0,0,0,0,0,0,0,6.0,0.0,0,2071875.0,0,1,1.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1715,3088,50,0,1.0,0.0,0,1,1,0,0,1,0,3.0,0.0,1,314925.0,0,0,1.0,3.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1716,3089,50,0,1.0,0.0,0,1,1,0,0,0,0,3.0,0.0,1,314925.0,0,0,1.0,3.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1717,309,107,3,4.0,1.0,0,0,0,0,0,0,0,7.0,0.0,0,4972500.0,0,0,5.0,7.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1718,3090,51,2,1.0,0.0,0,0,0,0,0,0,0,3.0,0.0,0,828750.0,0,1,1.0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1719,3091,45,2,1.0,0.0,0,1,1,1,1,1,1,7.0,0.0,1,4329390.0,1,0,1.0,7.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
