,ID,country,age_group,total_female,total_male,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_Arba_minch,night_Gamo_Gofa,first_trip_tz,total_cost,peak_period,is_african,total_persons,total_nights_spent,tour_arrangement_Package Tour,travel_with_Children,travel_with_Friends/Relatives,travel_with_None,travel_with_Spouse,travel_with_Spouse and Children,purpose_Leisure and Holidays,purpose_Meetings and Conference,purpose_Other,purpose_Scientific and Academic,purpose_Visiting Friends and Relatives,purpose_Volunteering,main_activity_Bird watching,main_activity_Conference tourism,main_activity_Cultural tourism,main_activity_Diving and Sport Fishing,main_activity_Hunting tourism,main_activity_Mountain climbing,main_activity_Wildlife tourism,main_activity_business,"info_source_Friends, relatives","info_source_Newspaper, magazines,brochures","info_source_Radio, TV, Web",info_source_Trade fair,"info_source_Travel, agent, tour operator",info_source_inflight magazines,info_source_others,most_impressing_Excellent Experience,most_impressing_Friendly People,most_impressing_Good service,most_impressing_No comments,most_impressing_None,most_impressing_Satisfies and Hope Come Back,"most_impressing_Wonderful Country, Landscape, Nature",payment_mode_Credit Card,payment_mode_Other,payment_mode_Travellers Cheque
969,tour_2184,117,2,0.0,1.0,0,0,0,0,0,0,0,4.0,0.0,0,497250.0,0,1,1.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
970,tour_2185,87,2,1.0,1.0,0,0,0,0,0,0,0,2.0,0.0,1,244000.0,1,1,2.0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,tour_2186,46,0,1.0,1.0,0,0,0,0,0,0,0,13.0,3.0,1,2320500.0,1,0,2.0,16.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
972,tour_2187,116,2,0.0,1.0,0,0,0,0,0,0,0,14.0,0.0,0,1989000.0,0,1,1.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
973,tour_2188,51,3,1.0,0.0,0,0,0,0,0,0,0,1.0,0.0,0,179322.0,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
974,tour_219,44,2,0.0,1.0,0,0,0,0,0,0,0,5.0,0.0,1,1243125.0,0,0,1.0,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
975,tour_2190,117,2,0.0,1.0,0,0,0,0,0,0,0,3.0,0.0,0,157462.5,0,1,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
976,tour_2191,46,2,0.0,2.0,0,0,0,0,0,0,0,13.0,3.0,1,1989000.0,1,0,2.0,16.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
977,tour_2194,112,0,1.0,1.0,1,1,1,1,1,1,1,11.0,0.0,1,8287500.0,1,0,2.0,11.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
978,tour_2195,112,3,1.0,1.0,0,1,1,1,1,1,0,9.0,4.0,1,24696750.0,1,0,2.0,13.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
979,tour_2196,111,2,0.0,1.0,0,1,1,0,0,1,0,6.0,0.0,1,3149250.0,1,0,1.0,6.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
980,tour_2199,111,4,1.0,1.0,0,1,1,1,1,0,0,11.0,0.0,0,20635875.0,1,0,2.0,11.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
981,tour_22,78,2,1.0,1.0,0,0,0,0,0,0,0,46.0,0.0,0,100000.0,0,0,2.0,46.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
982,tour_2200,112,2,1.0,1.0,0,1,1,1,1,1,0,5.0,4.0,1,15497625.0,1,0,2.0,9.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
983,tour_2201,112,4,1.0,1.0,1,1,1,1,0,0,0,17.0,0.0,1,18895500.0,1,0,2.0,17.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
984,tour_2202,112,3,0.0,1.0,0,1,1,0,0,0,1,27.0,0.0,1,9282000.0,1,0,1.0,27.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
985,tour_2203,111,2,1.0,0.0,0,1,1,1,1,1,0,7.0,0.0,1,4558125.0,1,0,1.0,7.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
986,tour_2204,33,2,1.0,1.0,0,0,0,0,0,0,0,12.0,0.0,1,1657500.0,0,0,2.0,12.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
987,tour_2205,112,3,0.0,3.0,1,1,1,1,1,1,0,12.0,2.0,1,21050250.0,1,0,3.0,14.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,tour_2206,112,2,0.0,4.0,0,1,1,0,1,1,0,14.0,0.0,1,4143750.0,1,0,4.0,14.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
989,tour_2207,111,2,1.0,0.0,0,0,1,0,1,1,0,7.0,0.0,1,3596775.0,1,0,1.0,7.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
990,tour_2209,35,3,1.0,1.0,1,1,1,1,1,1,1,7.0,6.0,1,14088750.0,1,0,2.0,13.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,tour_221,35,2,1.0,0.0,0,0,0,0,0,0,0,30.0,2.0,0,580125.0,1,0,1.0,32.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
992,tour_2210,95,2,1.0,1.0,0,0,0,0,0,0,0,5.0,0.0,0,16575000.0,0,1,2.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
993,tour_2211,112,2,3.0,6.0,0,0,0,0,0,0,0,14.0,7.0,1,33895875.0,1,0,9.0,21.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
994,tour_2212,47,0,1.0,1.0,1,1,1,1,0,0,1,0.0,7.0,1,6132750.0,1,0,2.0,7.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
995,tour_2213,3,2,0.0,1.0,0,1,1,1,1,1,0,4.0,0.0,1,3978000.0,1,0,1.0,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
996,tour_2216,111,3,1.0,1.0,0,1,1,1,1,1,1,9.0,0.0,1,121500.0,1,0,2.0,9.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
997,tour_2217,6,4,1.0,0.0,0,0,0,0,0,0,0,11.0,0.0,0,4060875.0,1,0,1.0,11.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
998,tour_2218,91,3,0.0,1.0,0,1,1,1,1,1,0,6.0,4.0,1,16773900.0,1,0,1.0,10.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
999,tour_2220,112,4,1.0,1.0,1,1,1,1,1,1,1,3.0,0.0,1,17901000.0,1,0,2.0,3.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1000,tour_2221,112,3,1.0,1.0,0,1,1,1,1,1,0,4.0,0.0,1,10773750.0,1,0,2.0,4.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1001,tour_2222,33,3,4.0,4.0,1,1,1,0,0,1,1,12.0,0.0,1,1002000.0,1,0,8.0,12.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1002,tour_2223,14,3,1.0,1.0,0,1,1,1,1,1,0,5.0,0.0,0,21810040.0,1,0,2.0,5.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1003,tour_2228,112,4,1.0,1.0,1,1,1,1,1,1,0,11.0,0.0,1,36796500.0,1,0,2.0,11.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1004,tour_2229,41,2,0.0,2.0,0,0,0,0,0,0,0,5.0,0.0,1,828750.0,0,0,2.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1005,tour_223,65,2,0.0,1.0,0,1,0,0,0,0,0,90.0,0.0,1,7458750.0,0,1,1.0,90.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1006,tour_2230,50,2,1.0,1.0,0,1,1,0,1,1,0,10.0,0.0,1,331500.0,1,0,2.0,10.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1007,tour_2231,112,4,1.0,1.0,1,1,1,0,1,1,0,10.0,0.0,1,18232500.0,1,0,2.0,10.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1008,tour_2233,112,2,0.0,3.0,1,1,1,1,1,1,0,6.0,2.0,1,1491750.0,1,0,3.0,8.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1009,tour_2234,93,2,1.0,1.0,1,1,1,0,0,0,0,0.0,14.0,1,19062372.0,1,0,2.0,14.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1010,tour_2236,73,2,1.0,1.0,0,0,0,0,0,0,0,15.0,5.0,1,4765593.0,1,0,2.0,20.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1011,tour_2237,116,2,0.0,1.0,0,0,0,0,0,0,0,5.0,0.0,0,1657500.0,0,1,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1012,tour_2239,10,2,1.0,1.0,0,0,0,0,0,0,0,10.0,0.0,1,4143750.0,0,0,2.0,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1013,tour_2240,96,2,2.0,1.0,0,0,0,0,0,0,0,10.0,5.0,1,3315000.0,1,0,3.0,15.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1014,tour_2241,35,3,1.0,1.0,0,0,0,0,0,0,0,14.0,7.0,1,6807990.0,1,0,2.0,21.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1015,tour_2242,111,3,1.0,2.0,0,0,0,0,0,0,0,2.0,6.0,0,8287500.0,1,0,3.0,8.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1016,tour_2243,111,2,0.0,1.0,0,0,0,0,0,0,0,45.0,0.0,0,1000000.0,0,0,1.0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1017,tour_2246,112,3,4.0,1.0213962205216305,0,1,1,1,1,1,0,19.0,0.0,1,7293000.0,1,0,5.0213962205216305,19.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1018,tour_2248,112,2,0.0,4.0,0,1,1,0,1,1,0,19.0,0.0,1,9116250.0,1,0,4.0,19.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1019,tour_225,112,2,0.0,1.0,0,0,0,0,0,0,0,1.0,0.0,1,497250.0,0,0,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1020,tour_2250,95,2,0.0,1.0,1,0,0,0,0,0,0,4.0,0.0,1,165750.0,0,1,1.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1021,tour_2251,95,3,0.0,1.0,1,1,0,0,0,0,0,4.0,0.0,1,142949.6,0,1,1.0,4.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1022,tour_2252,17,2,0.0,1.0,0,0,0,0,0,0,0,4.0,0.0,0,1657500.0,0,0,1.0,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1023,tour_2253,17,0,0.0,1.0,0,0,0,0,0,0,0,14.0,7.0,1,3414450.0,0,0,1.0,21.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1024,tour_2254,112,3,0.0,1.0,1,1,1,1,1,1,1,7.0,0.0,1,4765312.5,1,0,1.0,7.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1025,tour_2255,111,2,0.0,1.0,0,0,0,0,0,0,0,15.0,0.0,0,1000000.0,0,0,1.0,15.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1026,tour_2258,51,2,0.0,1.0,0,0,0,0,0,0,0,14.0,0.0,1,3315000.0,1,1,1.0,14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1027,tour_2260,35,3,2.0,1.0,0,0,0,0,0,0,0,20.0,5.0,1,6000000.0,1,0,3.0,25.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1028,tour_2261,112,0,1.0,0.0,0,0,0,0,0,0,0,20.0,0.0,1,4143750.0,0,0,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1029,tour_2263,117,2,0.0,1.0,0,0,0,0,0,0,0,6.0,0.0,0,82875.0,0,1,1.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1030,tour_2265,35,2,1.0,1.0,1,1,1,1,1,1,1,7.0,6.0,1,994500.0,1,0,2.0,13.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1031,tour_2266,29,2,0.0,2.0,0,1,0,1,1,1,0,14.0,0.0,1,10856625.0,1,1,2.0,14.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1032,tour_2267,112,3,1.0,1.0,0,1,1,1,1,0,0,10.0,3.0,1,5801250.0,1,0,2.0,13.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1033,tour_2268,63,2,2.0,4.0,1,1,1,1,1,1,1,14.0,0.0,1,9945000.0,1,0,6.0,14.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1034,tour_2270,14,3,2.0,2.0,1,1,1,1,1,1,1,7.0,0.0,1,22376250.0,1,0,4.0,7.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1035,tour_2271,112,2,0.0,3.0,0,0,0,0,0,0,0,15.0,0.0,1,497250.0,1,0,3.0,15.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1036,tour_2274,111,3,2.0,1.0,0,1,1,1,1,1,1,14.0,0.0,1,20884500.0,1,0,3.0,14.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1037,tour_2276,96,2,2.0,2.0,0,0,0,0,0,0,0,10.0,5.0,1,3315000.0,1,0,4.0,15.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1038,tour_2277,95,2,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,0,1657500.0,0,1,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1039,tour_2278,101,2,1.0,0.0,0,0,0,0,0,0,0,4.0,0.0,1,2486250.0,1,0,1.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1040,tour_228,41,2,0.0,1.0,0,0,0,0,0,0,0,5.0,0.0,1,2154750.0,0,0,1.0,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1041,tour_2280,111,3,0.0,2.0,0,0,0,0,0,0,0,6.0,0.0,0,6630000.0,0,0,2.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1042,tour_2281,35,3,12.0,3.0,0,0,0,0,0,0,0,14.0,0.0,0,32394685.75,0,0,15.0,14.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1043,tour_2282,17,2,0.0,1.0,0,0,0,0,0,0,0,6.0,0.0,0,1657500.0,0,0,1.0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1044,tour_2283,33,2,1.0,1.0,1,1,1,1,1,1,0,10.0,5.0,1,4475250.0,1,0,2.0,15.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1045,tour_2284,96,2,1.0,1.0,1,1,1,1,1,1,0,4.0,3.0,1,14296779.0,1,0,2.0,7.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1046,tour_2285,111,2,0.0,1.0,0,0,0,0,0,0,0,17.0,0.0,0,1361598.0,1,0,1.0,17.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,tour_2286,24,0,0.0,1.0,0,0,0,0,0,0,0,15.0,3.0,1,4538660.0,1,0,1.0,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1048,tour_2288,47,3,1.0,1.0,1,1,1,0,0,0,0,0.0,14.0,1,12027449.0,1,0,2.0,14.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1049,tour_2289,112,3,1.0,1.0,1,1,1,1,1,1,1,3.0,0.0,1,43426500.0,1,0,2.0,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1050,tour_2290,110,4,0.0,1.0,0,1,1,1,1,1,1,14.0,0.0,1,18232500.0,1,0,1.0,14.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,tour_2291,41,2,0.0,1.0,0,0,0,0,0,0,0,43.0,0.0,0,2403375.0,0,0,1.0,43.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1052,tour_2292,51,3,1.0,0.0,0,0,0,0,0,0,0,2.0,3.0,0,1657500.0,0,1,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1053,tour_2294,112,4,2.0,1.0,1,1,1,1,1,1,1,10.0,0.0,1,25194000.0,1,0,3.0,10.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1054,tour_2295,108,3,0.0,1.0,1,1,1,0,1,0,0,5.0,0.0,0,7624500.0,0,1,1.0,5.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1055,tour_2296,111,2,1.0,0.0,1,1,1,1,1,0,1,24.0,0.0,1,828750.0,1,0,1.0,24.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1056,tour_2297,112,2,1.0,0.0,1,1,0,0,0,1,1,10.0,0.0,1,565207.5,1,0,1.0,10.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1057,tour_2299,95,2,0.0,1.0,1,0,1,0,0,0,0,50.0,0.0,1,16906500.0,0,1,1.0,50.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1058,tour_23,96,2,1.0,1.0,1,1,1,1,1,1,1,6.0,4.0,1,12935181.0,1,0,2.0,10.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1059,tour_230,17,0,1.0,1.0,0,0,0,0,0,0,0,10.0,0.0,1,6630000.0,0,0,2.0,10.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,tour_2301,33,2,2.0,0.0,1,1,1,1,1,1,1,5.0,3.0,1,9945000.0,1,0,2.0,8.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1061,tour_2302,41,2,0.0,1.0,0,1,1,1,0,0,0,7.0,0.0,1,3812250.0,0,0,1.0,7.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1062,tour_2305,73,2,1.0,0.0,0,0,0,0,0,0,0,70.0,4.0,1,3108982.1,0,0,1.0,74.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1063,tour_2306,112,2,1.0,1.0,0,1,1,0,1,1,0,5.0,0.0,1,4972500.0,1,0,2.0,5.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1064,tour_2308,101,0,2.0,0.0,1,1,1,1,0,0,0,6.0,0.0,1,24313120.0,1,0,2.0,6.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1065,tour_231,3,2,1.0,1.0,0,0,0,0,0,0,0,42.0,7.0,1,6876140.85,0,0,2.0,49.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1066,tour_2310,95,2,0.0,1.0,0,0,0,0,0,0,0,0.0,22.0,0,1600000.0,1,1,1.0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
